article:ID,author:string[],author-aux:string,author-orcid:string[],booktitle:string,cdate:date,cdrom:string,cite:string[],cite-label:string[],crossref:string,editor:string[],editor-orcid:string[],ee:string[],ee-type:string[],i:string[],journal:string,key:string,mdate:date,month:string,note:string[],note-label:string,note-type:string[],number:string,pages:string,publisher:string,publnr:string,publtype:string,sub:string[],sup:string[],title:string[],title-bibtex:string,tt:string[],url:string,volume:string,year:int,abstract:string[]
2625547,Juan C. López-Marcos|Luis M. Abia|M. A. López-Marcos|Oscar Angulo,NA,0000-0002-9778-888X|0000-0003-1092-543X,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1016/j.cam.2018.09.038,NA,NA,J. Comput. Appl. Math.,journals/jcam/AbiaALL19,2020-02-20,NA,NA,NA,NA,NA,82-92,NA,NA,NA,NA,NA,Numerical analysis of a cell dwarfism model.,NA,NA,db/journals/jcam/jcam349.html#AbiaALL19,349,2019,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1237427,Frédéric Rotella|Philippe Charbonnaud|Smaïn Médar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1109/5326.923270,NA,NA,IEEE Trans. Syst. Man Cybern. Syst.,journals/tsmc/CharbonnaudRM01,2021-10-22,NA,NA,NA,NA,1,77-86,NA,NA,NA,NA,NA,Process operating mode monitoring: switching online the right controller.,NA,NA,db/journals/tsmc/tsmcc31.html#CharbonnaudRM01,31,2001,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1920847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://arxiv.org/abs/1812.11675,oa,NA,CoRR,journals/corr/abs-1812-11675,2020-10-20,NA,NA,NA,NA,NA,NA,NA,NA,informal withdrawn,NA,NA,Soft-Autoencoder and Its Wavelet Shrinkage Interpretation.,NA,NA,db/journals/corr/corr1812.html#abs-1812-11675,abs/1812.11675,2018,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1031110,Bruce A. MacDonald|Burkhard Claus Wünsche|Matthew Parsons|Seng Cheong Loke,NA,0000-0003-1967-1501,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1007/s11554-021-01128-5,NA,NA,J. Real Time Image Process.,journals/jrtip/LokeMPW21,2021-12-15,NA,NA,NA,NA,6,2361-2376,NA,NA,NA,NA,NA,Accelerated superpixel image segmentation with a parallelized DBSCAN algorithm.,NA,NA,db/journals/jrtip/jrtip18.html#LokeMPW21,18,2021,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1930322,Badong Chen|Haiquan Zhao|Lu Lu 0005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://arxiv.org/abs/1603.03564,oa,NA,CoRR,journals/corr/LuZC16,2018-08-28,NA,NA,NA,NA,NA,NA,NA,NA,informal,NA,NA,KLMAT: A Kernel Least Mean Absolute Third Algorithm.,NA,NA,db/journals/corr/corr1603.html#LuZC16,abs/1603.03564,2016,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2320586,Jianwei Guo|Yongbo Lv,NA,0000-0001-9168-8477,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1155/2022/3793996,oa,NA,Comput. Intell. Neurosci.,journals/cin/GuoL22,2022-02-23,NA,NA,NA,NA,NA,3793996:1-3793996:20,NA,NA,NA,NA,NA,Research on Optimization Model of Multisource Traffic Information Collection Combination Based on Genetic Algorithm.,NA,NA,db/journals/cin/cin2022.html#GuoL22,2022,2022,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2583511,Anthony Cleve|Gabriel Tamura|Laurence Duchien|Rubby Casallas,NA,0000-0001-5191-1347,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1016/j.scico.2013.12.003,oa,NA,Sci. Comput. Program.,journals/scp/TamuraCCD14,2021-02-17,NA,NA,NA,NA,NA,307-332,NA,NA,NA,NA,NA,QoS contract preservation through dynamic reconfiguration: A formal semantics approach.,NA,NA,db/journals/scp/scp94.html#TamuraCCD14,94,2014,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2806422,Malte Sieveking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1007/BF02242389,NA,NA,Computing,journals/computing/Sieveking72,2020-08-06,NA,NA,NA,NA,NA,153-156,NA,NA,NA,NA,NA,An algorithm for division of powerseries.,NA,NA,db/journals/computing/computing10.html#Sieveking72,10,1972,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1918613,Cheng-Xiang Wang 0001|Fen Bin|Jiaqi Chen|Qiang Li 0009|Xiaohu Ge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://arxiv.org/abs/1612.04463,oa,NA,CoRR,journals/corr/ChenBGLW16,2018-09-19,NA,NA,NA,NA,NA,NA,NA,NA,informal,NA,NA,A Dual-Directional Path-loss Model in 5G Wireless Fractal Small Cell Networks.,NA,NA,db/journals/corr/corr1612.html#ChenBGLW16,abs/1612.04463,2016,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2238713,Gabriele Bulian|Giovanni Mosetti|Paolo Gallina,NA,0000-0001-9825-7952,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1017/S0263574714002495|https://www.wikidata.org/entity/Q58913210,NA,NA,Robotica,journals/robotica/GallinaBM16,2019-06-02,NA,NA,NA,NA,7,1659-1676,NA,NA,NA,NA,NA,Water bouncing robots: a first step toward large-scale water running robots.,NA,NA,db/journals/robotica/robotica34.html#GallinaBM16,34,2016,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2124522,Andrea F. Abate|Giovanni Acampora|Stefano Ricciardi,NA,0000-0002-0472-0318|0000-0003-2123-452X|0000-0003-4082-5616,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1016/j.jvlc.2011.02.005|https://www.wikidata.org/entity/Q58212772,NA,NA,J. Vis. Lang. Comput.,journals/vlc/AbateAR11,2018-11-14,NA,NA,NA,NA,6,415-425,NA,NA,NA,NA,NA,An interactive virtual guide for the AR based visit of archaeological sites.,NA,NA,db/journals/vlc/vlc22.html#AbateAR11,22,2011,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1690843,Ahmed M. Alaa|Mihaela van der Schaar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://arxiv.org/abs/1612.06007,oa,NA,CoRR,journals/corr/AlaaS16a,2018-08-13,NA,NA,NA,NA,NA,NA,NA,NA,informal,NA,NA,A Hidden Absorbing Semi-Markov Model for Informatively Censored Temporal Data: Learning and Inference.,NA,NA,db/journals/corr/corr1612.html#AlaaS16a,abs/1612.06007,2016,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2779928,Hamid Hashemi-Najafabadi|Hamid Sarbazi-Azad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1016/j.sysarc.2007.06.004,NA,NA,J. Syst. Archit.,journals/jsa/Hashemi-NajafabadiS08,2020-02-24,NA,NA,NA,NA,NA,241-252,NA,NA,NA,NA,NA,Combinatorial performance modelling of toroidal cubes.,NA,NA,db/journals/jsa/jsa54.html#Hashemi-NajafabadiS08,54,2008,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1172206,Lev Vaitzblit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://doi.ieeecomputersociety.org/10.1109/MMUL.1995.410516|https://doi.org/10.1109/MMUL.1995.410516,NA,NA,IEEE Multim.,journals/ieeemm/Vaitzblit95,2020-03-13,NA,NA,NA,NA,3,65-69,NA,NA,NA,NA,NA,A High-Resolution Video Server for Cinema of the Future.,NA,NA,db/journals/ieeemm/ieeemm2.html#Vaitzblit95,2,1995,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1868337,Ahmet A. Husainov|Ekaterina S. Kudryashova,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://arxiv.org/abs/1203.3098,oa,NA,CoRR,journals/corr/abs-1203-3098,2018-08-13,NA,NA,NA,NA,NA,NA,NA,NA,informal,NA,NA,Generalized Asynchronous Systems,NA,NA,db/journals/corr/corr1203.html#abs-1203-3098,abs/1203.3098,2012,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
494030,Hongchuan Yu|Jian J. Zhang 0001|Xiaosong Yang,NA,0000-0002-7069-5771|0000-0003-3815-0584,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1142/S0218001411009081,NA,NA,Int. J. Pattern Recognit. Artif. Intell.,journals/ijprai/YuZY11,2020-10-26,NA,NA,NA,NA,8,1197-1217,NA,NA,NA,NA,NA,Tensor-Based Feature Representation with Application to Multimodal Face Recognition.,NA,NA,db/journals/ijprai/ijprai25.html#YuZY11,25,2011,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
552955,Haoran Liang|Hongwei Ma|Jing Wu|Jinghua Cai|Yan Wang|Zhongming Liu,NA,0000-0002-7705-8847,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1109/ACCESS.2021.3094561,oa,NA,IEEE Access,journals/access/WuCWLLM21,2021-09-16,NA,NA,NA,NA,NA,95823-95831,NA,NA,NA,NA,NA,Detection of Arbitrary Frequency Ultrasonic Guided Wave Signals Based on the Time-Shift Duffing Oscillator.,NA,NA,db/journals/access/access9.html#WuCWLLM21,9,2021,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1098942,Al Geist|Alan H. Karp|Michael T. Heath,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://doi.ieeecomputersociety.org/10.1109/MC.1996.481494|https://doi.org/10.1109/MC.1996.481494,NA,NA,Computer,journals/computer/KarpHG96,2020-08-12,NA,NA,NA,NA,1,79-85,NA,NA,NA,NA,NA,1995 Gordon Bell Prize Winners.,NA,NA,db/journals/computer/computer29.html#KarpHG96,29,1996,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1817855,Leopoldo E. Bertossi|Mostafa Milani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://arxiv.org/abs/1504.03386,oa,NA,CoRR,journals/corr/MilaniB15,2018-08-13,NA,NA,NA,NA,NA,NA,NA,NA,informal,NA,NA,Tractable Query Answering and Optimization for Extensions of Weakly-Sticky Datalog+-.,NA,NA,db/journals/corr/corr1504.html#MilaniB15,abs/1504.03386,2015,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2570518,Dmitriy Shutin|Olga Zlobinskaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1016/j.cmpb.2009.05.009|https://www.wikidata.org/entity/Q33477185,NA,NA,Comput. Methods Programs Biomed.,journals/cmpb/ShutinZ10,2020-02-20,NA,NA,NA,NA,2,114-129,NA,NA,NA,NA,NA,Application of information-theoretic measures to quantitative analysis of immunofluorescent microscope imaging.,NA,NA,db/journals/cmpb/cmpb97.html#ShutinZ10,97,2010,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
364076,K. V. S. Hari|Sooraj K. Ambat,NA,0000-0002-3684-2221,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1016/j.sigpro.2014.09.023,NA,NA,Signal Process.,journals/sigpro/AmbatH15,2020-02-22,NA,NA,NA,NA,NA,351-364,NA,NA,NA,NA,NA,An iterative framework for sparse signal reconstruction algorithms.,NA,NA,db/journals/sigpro/sigpro108.html#AmbatH15,108,2015,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1980226,Hu-Chen Liu|Liang Wang|Xiao-Yue You|Yu-Ping Hu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1007/s00500-018-3480-7,NA,NA,Soft Comput.,journals/soco/HuYWL19,2019-08-12,NA,NA,NA,NA,18,8801-8814,NA,NA,NA,NA,NA,An integrated approach for failure mode and effect analysis based on uncertain linguistic GRA-TOPSIS method.,NA,NA,db/journals/soco/soco23.html#HuYWL19,23,2019,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
795495,Constantin Siriteanu|Kazi Obaidullah|Shingo Yoshizawa|Yoshikazu Miyanaga,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://search.ieice.org/bin/summary.php?id=e96-a_10_1984|https://doi.org/10.1587/transfun.E96.A.1984,NA,NA,IEICE Trans. Fundam. Electron. Commun. Comput. Sci.,journals/ieicet/ObaidullahSYM13,2020-04-11,NA,NA,NA,NA,10,1984-1992,NA,NA,NA,NA,NA,Effects of Channel Features on Parameters of Genetic Algorithm for MIMO Detection.,NA,NA,db/journals/ieicet/ieicet96a.html#ObaidullahSYM13,96-A,2013,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1719485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://arxiv.org/abs/1701.05045,oa,NA,CoRR,journals/corr/SariK17,2018-08-13,NA,NA,NA,NA,NA,NA,NA,NA,informal withdrawn,NA,NA,New quantum mds constacylıc codes.,NA,NA,db/journals/corr/corr1701.html#SariK17,abs/1701.05045,2017,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2155466,Gang Sun|Hongfang Yu|Long Luo|Mochan Fan|Tianyao Zhou|Zenglin Xu|Zonghang Li,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1109/MNET.011.2000604,NA,NA,IEEE Netw.,journals/network/LiYZLFXS21,2021-08-26,NA,NA,NA,NA,4,295-301,NA,NA,NA,NA,NA,Byzantine Resistant Secure Blockchained Federated Learning at the Edge.,NA,NA,db/journals/network/network35.html#LiYZLFXS21,35,2021,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1293700,Cheng-Kai Shiau|Chi-Hung Lin|Chian-Feng Chen|Chun-Ming Ho|De-Leung Gu|Sen Kao|Wen-Hui Su|Yuh-Shan Jou,NA,0000-0003-0883-8660|0000-0003-1037-4615,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1093/nar/gkr1183|https://www.wikidata.org/entity/Q35631086,oa,NA,Nucleic Acids Res.,journals/nar/KaoSGHSCLJ12,2020-05-17,NA,NA,NA,NA,NA,972-977,NA,NA,NA,NA,NA,IGDB.NSCLC: integrated genomic database of non-small cell lung cancer.,NA,NA,db/journals/nar/nar40.html#KaoSGHSCLJ12,40,2012,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1443102,Montserrat Marimon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://journal.sepln.org/sepln/ojs/ojs/index.php/pln/article/view/785,oa,NA,Proces. del Leng. Natural,journals/pdln/Marimon10,2021-02-17,NA,NA,NA,NA,NA,113-119,NA,NA,NA,NA,NA,The Tibidabo Treebank.,NA,NA,db/journals/pdln/pdln45.html#Marimon10,45,2010,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1867391,Felix L. Rios|Jimmy Olsson|Tetyana Pavlenko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://arxiv.org/abs/1806.00584,oa,NA,CoRR,journals/corr/abs-1806-00584,2018-08-13,NA,NA,NA,NA,NA,NA,NA,NA,informal,NA,NA,Sequential sampling of junction trees for decomposable graphs.,NA,NA,db/journals/corr/corr1806.html#abs-1806-00584,abs/1806.00584,2018,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2532151,Jochen Hoenicke|Jürgen Christ,NA,0000-0002-6314-1041,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1007/s10817-016-9365-5,NA,NA,J. Autom. Reason.,journals/jar/ChristH16,2020-09-02,NA,NA,NA,NA,1,67-95,NA,NA,NA,NA,NA,Proof Tree Preserving Tree Interpolation.,NA,NA,db/journals/jar/jar57.html#ChristH16,57,2016,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1173010,Jigang Wu|Siew Kei Lam|Thambipillai Srikanthan|Wenjun Shi,NA,0000-0001-5931-3130,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1016/j.compeleceng.2016.01.006,NA,NA,Comput. Electr. Eng.,journals/cee/ShiWLS16,2020-02-19,NA,NA,NA,NA,NA,127-142,NA,NA,NA,NA,NA,Algorithms for bi-objective multiple-choice hardware/software partitioning.,NA,NA,db/journals/cee/cee50.html#ShiWLS16,50,2016,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2170428,Ajit Kambil|Mark Ginsburg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1145/278476.278493,NA,NA,Commun. ACM,journals/cacm/KambilG98,2018-11-06,NA,NA,NA,NA,7,91-97,NA,NA,NA,NA,NA,Public Access Web Information Systems: Lessons from the Internet EDGAR Project.,NA,NA,db/journals/cacm/cacm41.html#KambilG98,41,1998,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1821580,Claire J. Tomlin|Jaime F. Fisac|Mo Chen|Somil Bansal|SooJean Han|Sylvia L. Herbert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://arxiv.org/abs/1703.07373,oa,NA,CoRR,journals/corr/HerbertCHBFT17,2018-08-13,NA,NA,NA,NA,NA,NA,NA,NA,informal,NA,NA,FaSTrack: a Modular Framework for Fast and Guaranteed Safe Motion Planning.,NA,NA,db/journals/corr/corr1703.html#HerbertCHBFT17,abs/1703.07373,2017,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1414388,Chris M. Brown|Mark J. Schreiber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1093/bioinformatics/18.4.507|https://www.wikidata.org/entity/Q31057445,NA,NA,Bioinform.,journals/bioinformatics/SchreiberB02,2020-03-02,NA,NA,NA,NA,4,507-512,NA,NA,NA,NA,NA,Compensation for nucleotide bias in a genome by representation as a discrete channel with noise.,NA,NA,db/journals/bioinformatics/bioinformatics18.html#SchreiberB02,18,2002,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2261103,Hisakazu Ohara|Junji Sakamoto|Tadahiro Shibutani,NA,0000-0002-2108-2258,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1016/j.microrel.2017.02.009,NA,NA,Microelectron. Reliab.,journals/mr/SakamotoOS17,2020-02-22,NA,NA,NA,NA,NA,29-34,NA,NA,NA,NA,NA,Finite element analysis of thermal and mechanical stresses due to the grain anisotropy of polycrystalline β-Sn.,NA,NA,db/journals/mr/mr71.html#SakamotoOS17,71,2017,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1267545,Keith L. Keller,NA,0000-0002-0925-0490,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1109/JSYST.2017.2739426,NA,NA,IEEE Syst. J.,journals/sj/Keller18,2020-09-11,NA,NA,NA,NA,4,3597-3607,NA,NA,NA,NA,NA,Leveraging Biologically Inspired Models for Cyber-Physical Systems Analysis.,NA,NA,db/journals/sj/sj12.html#Keller18,12,2018,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2783235,Ali Mert|Burcu Adivar,NA,0000-0002-6806-935X,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1007/s10700-010-9088-8,NA,NA,Fuzzy Optim. Decis. Mak.,journals/fodm/AdivarM10,2020-10-26,NA,NA,NA,NA,4,413-433,NA,NA,NA,NA,NA,International disaster relief planning with fuzzy credibility.,NA,NA,db/journals/fodm/fodm9.html#AdivarM10,9,2010,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1360180,Peter Rowley|Veronica Kelsey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1007/s00373-018-1961-1,oa,NA,Graphs Comb.,journals/gc/KelseyR18,2020-06-04,NA,NA,NA,NA,6,1429-1443,NA,NA,NA,NA,NA,\(M_{24}\) -Orbits of Octad Triples.,NA,NA,db/journals/gc/gc34.html#KelseyR18,34,2018,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
852622,Alexander Yarovoy|Antonios Giannopoulos|Iraklis Giannakis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1109/TGRS.2016.2520298,NA,NA,IEEE Trans. Geosci. Remote. Sens.,journals/tgrs/GiannakisGY16,2020-05-12,NA,NA,NA,NA,6,3564-3573,NA,NA,NA,NA,NA,Model-Based Evaluation of Signal-to-Clutter Ratio for Landmine Detection Using Ground-Penetrating Radar.,NA,NA,db/journals/tgrs/tgrs54.html#GiannakisGY16,54,2016,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1045204,Chenchen Liu|Jacques Audran|Sarah Sands-Meyer,NA,0000-0001-9018-9916|0000-0001-9522-8312|0000-0003-3481-4005,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1080/10494820.2018.1528283,NA,NA,Interact. Learn. Environ.,journals/ile/LiuSA19,2020-09-29,NA,NA,NA,NA,8,1178-1191,NA,NA,NA,NA,NA,The effectiveness of the student response system (SRS) in English grammar learning in a flipped English as a foreign language (EFL) class.,NA,NA,db/journals/ile/ile27.html#LiuSA19,27,2019,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
123745,T.-H. Liu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1002/dac.1343,NA,NA,Int. J. Commun. Syst.,journals/ijcomsys/Liu13,2020-07-30,NA,NA,NA,NA,2,236-249,NA,NA,NA,NA,NA,Two efficient and stable MMSE detection algorithms for the V-BLAST system.,NA,NA,db/journals/ijcomsys/ijcomsys26.html#Liu13,26,2013,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1399199,André Stork|David J. Kasik|G. Scott Owen|Gitta Domik|John Dill|Joseph J. LaViola Jr.|Jörn Kohlhammer|L. Miguel Encarnação|Lisa Avila|Melanie Tory|Pak Chung Wong|Theresa-Marie Rhyne|Yung-Yu Chuang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://doi.ieeecomputersociety.org/10.1109/MCG.2015.14|https://doi.org/10.1109/MCG.2015.14,NA,NA,IEEE Computer Graphics and Applications,journals/cga/EncarnacaoCSKRA15,2017-05-20,NA,NA,NA,NA,1,20-32,NA,NA,NA,NA,NA,Future Directions in Computer Graphics and Visualization: From CG&A's Editorial Board.,NA,NA,db/journals/cga/cga35.html#EncarnacaoCSKRA15,35,2015,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2635329,Frank Emmert-Streib|Matthias Dehmer,NA,0000-0003-0745-5641,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1186/1752-0509-3-35|https://www.wikidata.org/entity/Q33419719,oa,NA,BMC Syst. Biol.,journals/bmcsb/Emmert-StreibD09,2020-05-05,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,Information processing in the transcriptional regulatory network of yeast: Functional robustness.,NA,NA,db/journals/bmcsb/bmcsb3.html#Emmert-StreibD09,3,2009,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2545501,Juanjuan He|Kai Zhang 0002|Xin Xu|Zhiwei Xu 0004,NA,0000-0003-3767-2049,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.3389/fnbot.2019.00109|https://www.wikidata.org/entity/Q89493999,oa,NA,Frontiers Neurorobotics,journals/finr/XuZXH20,2020-06-09,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA,A Fireworks Algorithm Based on Transfer Spark for Evolutionary Multitasking.,NA,NA,db/journals/finr/finr13.html#XuZXH20,13,2019,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
81228,Noemí Navarro,NA,0000-0002-1795-5976,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1007/s00355-013-0777-4,NA,NA,Soc. Choice Welf.,journals/scw/Navarro14,2020-07-22,NA,NA,NA,NA,2,287-308,NA,NA,NA,NA,NA,Expected fair allocation in farsighted network formation.,NA,NA,db/journals/scw/scw43.html#Navarro14,43,2014,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1184100,Bob Epps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1145/1968587.1968596,NA,NA,ACM SIGSOFT Softw. Eng. Notes,journals/sigsoft/Epps11,2020-09-17,NA,NA,NA,NA,3,33-34,NA,NA,NA,NA,NA,The elements of MATLAB style by Richard K. Johnson.,NA,NA,db/journals/sigsoft/sigsoft36.html#Epps11,36,2011,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1751177,John P. Collomosse|Leonardo Sampaio Ferraz Ribeiro|Moacir Ponti|Tu Bui,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://arxiv.org/abs/1611.05301,oa,NA,CoRR,journals/corr/BuiRPC16,2018-08-13,NA,NA,NA,NA,NA,NA,NA,NA,informal,NA,NA,Generalisation and Sharing in Triplet Convnets for Sketch based Visual Search.,NA,NA,db/journals/corr/corr1611.html#BuiRPC16,abs/1611.05301,2016,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2716196,Gintautas Dzemyda|Rasa Karbauskaite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://content.iospress.com/articles/informatica/inf20-2-06,NA,NA,Informatica,journals/informaticaLT/KarbauskaiteD09,2020-05-26,NA,NA,NA,NA,2,235-254,NA,NA,NA,NA,NA,Topology Preservation Measures in the Visualization of Manifold-Type Multidimensional Data.,NA,NA,db/journals/informaticaLT/informaticaLT20.html#KarbauskaiteD09,20,2009,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2031501,Bo Chen 0002|Qiying Hu|Xiaole Wu|Yanmin Jiang,NA,0000-0001-7605-9453,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1016/j.ejor.2020.09.016,NA,NA,Eur. J. Oper. Res.,journals/eor/JiangWCH21,2021-01-21,NA,NA,NA,NA,1,194-205,NA,NA,NA,NA,NA,Rawlsian fairness in push and pull supply chains.,NA,NA,db/journals/eor/eor291.html#JiangWCH21,291,2021,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1052021,Jaeseok Kim|Sinae Ji|Soonkoo Kwon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1109/JCN.2012.00009,NA,NA,J. Commun. Networks,journals/jcn/KwonJK12,2020-04-03,NA,NA,NA,NA,5,518-523,NA,NA,NA,NA,NA,Performance comparison of coherent and non-coherent detection schemes in LR-UWB system.,NA,NA,db/journals/jcn/jcn14.html#KwonJK12,14,2012,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
39379,Brian D. O. Anderson|Lulu Gong|Ming Cao 0001|Yu Kawano,NA,0000-0001-5066-4700|0000-0001-5472-562X|0000-0002-1493-4774|0000-0002-8392-6348,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1109/LCSYS.2018.2866775,NA,NA,IEEE Control. Syst. Lett.,journals/csysl/KawanoGAC19,2020-03-24,NA,NA,NA,NA,2,254-259,NA,NA,NA,NA,NA,Evolutionary Dynamics of Two Communities Under Environmental Feedback.,NA,NA,db/journals/csysl/csysl3.html#KawanoGAC19,3,2019,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1019754,C. Gong|S. Thompson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1109/9.280755,NA,NA,IEEE Trans. Autom. Control.,journals/tac/GongT94,2021-10-21,NA,NA,NA,NA,3,548-550,NA,NA,NA,NA,NA,Stability margin evaluation for uncertain linear systems.,NA,NA,db/journals/tac/tac39.html#GongT94,39,1994,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
