:START_ID,:END_ID,decision:bool,text:strin[]
9230204,2246,1,Forza juve next year we'll win the champions
9047042,2247,1,Forza juve next year we'll win the champions
9222797,2248,1,Forza juve next year we'll win the champions
9041052,2249,1,Forza juve next year we'll win the champions
9142747,2250,1,Forza juve next year we'll win the champions
9049610,2251,0,Forza juve next year we'll win the champions
9267514,2252,1,Forza juve next year we'll win the champions
8979994,2253,0,Forza juve next year we'll win the champions
9306591,2254,1,Forza juve next year we'll win the champions
10020110,2255,1,Forza juve next year we'll win the champions
9469174,2256,1,Forza juve next year we'll win the champions
9285207,2257,0,Forza juve next year we'll win the champions
9162543,2258,1,Forza juve next year we'll win the champions
8977139,2259,0,Forza juve next year we'll win the champions
9321669,2260,1,Forza juve next year we'll win the champions
9761460,2261,1,Forza juve next year we'll win the champions
9401028,2262,1,Forza juve next year we'll win the champions
9225766,2263,1,Forza juve next year we'll win the champions
8990677,2264,1,Forza juve next year we'll win the champions
9866668,2265,1,Forza juve next year we'll win the champions
9049754,2266,1,Forza juve next year we'll win the champions
9866677,2267,1,Forza juve next year we'll win the champions
8969212,2268,1,Forza juve next year we'll win the champions
8991732,2269,1,Forza juve next year we'll win the champions
9172874,2270,1,Forza juve next year we'll win the champions
9322351,2271,0,Forza juve next year we'll win the champions
8974026,2272,1,Forza juve next year we'll win the champions
9223687,2273,0,Forza juve next year we'll win the champions
9601090,2274,1,Forza juve next year we'll win the champions
9396959,2275,1,Forza juve next year we'll win the champions
9148464,2276,1,Forza juve next year we'll win the champions
9175164,2277,1,Forza juve next year we'll win the champions
10169973,2278,1,Forza juve next year we'll win the champions
9038657,2279,1,Forza juve next year we'll win the champions
10657683,2280,0,Forza juve next year we'll win the champions
10553923,2281,1,Forza juve next year we'll win the champions
9419137,2282,0,Forza juve next year we'll win the champions
9185004,2283,0,Forza juve next year we'll win the champions
9175861,2284,1,Forza juve next year we'll win the champions
9329985,2285,0,Forza juve next year we'll win the champions
9208296,2286,0,Forza juve next year we'll win the champions
10007087,2287,1,Forza juve next year we'll win the champions
9140139,2288,1,Forza juve next year we'll win the champions
9234441,2289,1,Forza juve next year we'll win the champions
10061929,2290,1,Forza juve next year we'll win the champions
9145887,2291,1,Forza juve next year we'll win the champions
9411379,2292,1,Forza juve next year we'll win the champions
10458901,2293,1,Forza juve next year we'll win the champions
9784536,2294,0,Forza juve next year we'll win the champions
9227087,2295,1,Forza juve next year we'll win the champions
9285409,2296,0,Forza juve next year we'll win the champions
9207604,2297,1,Forza juve next year we'll win the champions
9869552,2298,1,Forza juve next year we'll win the champions
9059170,2299,1,Forza juve next year we'll win the champions
9001722,2300,1,Forza juve next year we'll win the champions
8974995,2301,1,Forza juve next year we'll win the champions
9925386,2302,1,Forza juve next year we'll win the champions
9050338,2303,1,Forza juve next year we'll win the champions
9907945,2304,0,Forza juve next year we'll win the champions
9344856,2305,0,Forza juve next year we'll win the champions
9456841,2306,0,Forza juve next year we'll win the champions
10658055,2307,0,Forza juve next year we'll win the champions
9305403,2308,1,Forza juve next year we'll win the champions
9239419,2309,1,Forza juve next year we'll win the champions
10698401,2310,1,Forza juve next year we'll win the champions
10530937,2311,1,Forza juve next year we'll win the champions
10226005,2312,1,Forza juve next year we'll win the champions
9306908,2313,1,Forza juve next year we'll win the champions
10768063,2314,1,Forza juve next year we'll win the champions
10007389,2315,0,Forza juve next year we'll win the champions
9562319,2316,1,Forza juve next year we'll win the champions
8983983,2317,0,Forza juve next year we'll win the champions
9404560,2318,1,Forza juve next year we'll win the champions
9419043,2319,1,Forza juve next year we'll win the champions
9646277,2320,1,Forza juve next year we'll win the champions
9019550,2321,1,Forza juve next year we'll win the champions
9441948,2322,1,Forza juve next year we'll win the champions
9091386,2323,1,Forza juve next year we'll win the champions
9457871,2324,1,Forza juve next year we'll win the champions
8988745,2325,1,Forza juve next year we'll win the champions
9072014,2326,1,Forza juve next year we'll win the champions
9097260,2327,1,Forza juve next year we'll win the champions
9569690,2328,1,Forza juve next year we'll win the champions
8976738,2329,0,Forza juve next year we'll win the champions
9130642,2330,1,Forza juve next year we'll win the champions
9194592,2331,0,Forza juve next year we'll win the champions
9450978,2332,1,Forza juve next year we'll win the champions
10639824,2333,1,Forza juve next year we'll win the champions
9205424,2334,0,Forza juve next year we'll win the champions
10300966,2335,1,Forza juve next year we'll win the champions
9754485,2336,1,Forza juve next year we'll win the champions
9095246,2337,1,Forza juve next year we'll win the champions
9133097,2338,0,Forza juve next year we'll win the champions
9436462,2339,1,Forza juve next year we'll win the champions
9037750,2340,1,Forza juve next year we'll win the champions
9030446,2341,1,Forza juve next year we'll win the champions
9482322,2342,0,Forza juve next year we'll win the champions
8982110,2343,1,Forza juve next year we'll win the champions
9083415,2344,1,Forza juve next year we'll win the champions
10528250,2345,1,Forza juve next year we'll win the champions
9259274,2346,1,Forza juve next year we'll win the champions
9644741,2347,1,Forza juve next year we'll win the champions
9106818,2348,1,Forza juve next year we'll win the champions
9056963,2349,1,Forza juve next year we'll win the champions
9127901,2350,1,Forza juve next year we'll win the champions
9055864,2351,1,Forza juve next year we'll win the champions
9092988,2352,1,Forza juve next year we'll win the champions
9618691,2353,1,Forza juve next year we'll win the champions
10184652,2354,0,Forza juve next year we'll win the champions
9025703,2355,1,Forza juve next year we'll win the champions
9521258,2356,1,Forza juve next year we'll win the champions
10785063,2357,1,Forza juve next year we'll win the champions
10062960,2358,1,Forza juve next year we'll win the champions
10314722,2359,1,Forza juve next year we'll win the champions
10199550,2360,0,Forza juve next year we'll win the champions
9071958,2361,1,Forza juve next year we'll win the champions
9039024,2362,1,Forza juve next year we'll win the champions
10444990,2363,1,Forza juve next year we'll win the champions
10686379,2364,1,Forza juve next year we'll win the champions
9488073,2365,1,Forza juve next year we'll win the champions
9020615,2366,1,Forza juve next year we'll win the champions
9103568,2367,1,Forza juve next year we'll win the champions
9055135,2368,0,Forza juve next year we'll win the champions
9162204,2369,1,Forza juve next year we'll win the champions
9121026,2370,1,Forza juve next year we'll win the champions
9428664,2371,1,Forza juve next year we'll win the champions
9053549,2372,1,Forza juve next year we'll win the champions
9245107,2373,0,Forza juve next year we'll win the champions
9418930,2374,1,Forza juve next year we'll win the champions
9023807,2375,1,Forza juve next year we'll win the champions
9862162,2376,1,Forza juve next year we'll win the champions
9025142,2377,0,Forza juve next year we'll win the champions
9990550,2378,1,Forza juve next year we'll win the champions
9819514,2379,0,Forza juve next year we'll win the champions
10680376,2380,1,Forza juve next year we'll win the champions
9050706,2381,0,Forza juve next year we'll win the champions
9480461,2382,1,Forza juve next year we'll win the champions
8991213,2383,1,Forza juve next year we'll win the champions
10783074,2384,1,Forza juve next year we'll win the champions
9566891,2385,1,Forza juve next year we'll win the champions
9054367,2386,1,Forza juve next year we'll win the champions
9523523,2387,1,Forza juve next year we'll win the champions
8995427,2388,0,Forza juve next year we'll win the champions
10169319,2389,1,Forza juve next year we'll win the champions
10510835,2390,1,Forza juve next year we'll win the champions
9050101,2391,1,Forza juve next year we'll win the champions
9287171,2392,0,Forza juve next year we'll win the champions
9237062,2393,1,Forza juve next year we'll win the champions
9016863,2394,1,Forza juve next year we'll win the champions
9298727,2395,1,Forza juve next year we'll win the champions
9281293,2396,0,Forza juve next year we'll win the champions
9318239,2397,1,Forza juve next year we'll win the champions
9341147,2398,1,Forza juve next year we'll win the champions
9600964,2399,1,Forza juve next year we'll win the champions
9211566,2400,1,Forza juve next year we'll win the champions
9441980,2401,1,Forza juve next year we'll win the champions
8973485,2402,1,Forza juve next year we'll win the champions
9421824,2403,1,Forza juve next year we'll win the champions
9701025,2404,0,Forza juve next year we'll win the champions
9196777,2405,0,Forza juve next year we'll win the champions
10694662,2406,1,Forza juve next year we'll win the champions
9258535,2407,1,Forza juve next year we'll win the champions
9091266,2408,0,Forza juve next year we'll win the champions
9073187,2409,0,Forza juve next year we'll win the champions
9888048,2410,0,Forza juve next year we'll win the champions
9793951,2411,1,Forza juve next year we'll win the champions
